12	www.myforecast.com		
Tue Feb  2 15:07:39 2010	 Las Vegas, NV	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:07:41 2010	 Washington, DC	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:07:42 2010	 Austin, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:07:44 2010	 San Francisco, CA		
Tue Feb  2 15:07:45 2010	 Oklahoma City, OK	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:07:46 2010	 Nashville, TN	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:07:49 2010	 Fort Worth, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:07:51 2010	 Phoenix, AZ	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:07:54 2010	 Portland, OR	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:07:55 2010	 Chicago, IL	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:07:56 2010	 San Antonio, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:07:57 2010	 Indianapolis, IN	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:07:58 2010	 Boston, MA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:07:59 2010	 Jacksonville, FL	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:08:02 2010	 Columbus, OH	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:08:03 2010	 Dallas, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:08:06 2010	 Houston, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:08:08 2010	 Seattle, WA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:08:10 2010	 Milwaukee, WI	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:08:12 2010	 Detroit, MI	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:08:14 2010	 Philadelphia, PA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:53:50 2010	 San Jose, CA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:53:51 2010	 Charlotte, NC	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:53:53 2010	 San Diego, CA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:53:55 2010	 Denver, CO	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:53:56 2010	 Memphis, TN	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:53:58 2010	 Los Angeles, CA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:53:59 2010	 El Paso, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:01 2010	 New York, NY	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:03 2010	 Baltimore, MD	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:04 2010	 Las Vegas, NV	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:06 2010	 Washington, DC	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:07 2010	 Austin, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:09 2010	 San Francisco, CA		
Tue Feb  2 15:54:10 2010	 Oklahoma City, OK	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:12 2010	 Nashville, TN	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:13 2010	 Fort Worth, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:15 2010	 Phoenix, AZ	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:16 2010	 Portland, OR	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:18 2010	 Chicago, IL	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:20 2010	 San Antonio, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:21 2010	 Indianapolis, IN		
Tue Feb  2 15:54:23 2010	 Boston, MA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:25 2010	 Jacksonville, FL	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:26 2010	 Columbus, OH	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:28 2010	 Dallas, TX		
Tue Feb  2 15:54:29 2010	 Houston, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:31 2010	 Seattle, WA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:33 2010	 Milwaukee, WI	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:34 2010	 Detroit, MI	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 15:54:36 2010	 Philadelphia, PA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:18 2010	 San Jose, CA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:20 2010	 Charlotte, NC	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:22 2010	 San Diego, CA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:23 2010	 Denver, CO	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:24 2010	 Memphis, TN	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:25 2010	 Los Angeles, CA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:26 2010	 El Paso, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:29 2010	 New York, NY	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:31 2010	 Baltimore, MD	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:33 2010	 Las Vegas, NV	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:35 2010	 Washington, DC	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:36 2010	 Austin, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:39 2010	 San Francisco, CA		
Tue Feb  2 16:46:42 2010	 Oklahoma City, OK	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:43 2010	 Nashville, TN	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:43 2010	 Fort Worth, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:46 2010	 Phoenix, AZ	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:48 2010	 Portland, OR	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:50 2010	 Chicago, IL	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:51 2010	 San Antonio, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:52 2010	 Indianapolis, IN	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:55 2010	 Boston, MA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:57 2010	 Jacksonville, FL		
Tue Feb  2 16:46:58 2010	 Columbus, OH	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:46:59 2010	 Dallas, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:47:00 2010	 Houston, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:47:01 2010	 Seattle, WA		
Tue Feb  2 16:47:04 2010	 Milwaukee, WI	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:47:06 2010	 Detroit, MI	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 16:47:07 2010	 Philadelphia, PA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:34:48 2010	 San Jose, CA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:34:49 2010	 Charlotte, NC	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:34:51 2010	 San Diego, CA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:34:52 2010	 Denver, CO	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:34:54 2010	 Memphis, TN	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:34:55 2010	 Los Angeles, CA	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:34:57 2010	 El Paso, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:34:58 2010	 New York, NY	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:00 2010	 Baltimore, MD		
Tue Feb  2 17:35:01 2010	 Las Vegas, NV	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:04 2010	 Washington, DC		
Tue Feb  2 17:35:06 2010	 Austin, TX	Another Wintry Mess Heads for Mid-AtlanticToday's Outlook:  Groundhog Day will feel like mid-winter across the U.S., with everyone, including the Groundhog, marking winter's midseason mark with northern chill.How did the groundhog become a forecaster?Several notable storms have struck the U.S. on Groundhog Day in the last 100 years.All Stories. 	
Tue Feb  2 17:35:07 2010	 San Francisco, CA		
